ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
ABBV,AbbVie Inc.,US,253.35000610351562,4.2,17.03,2.02,17478837,8644244,0.0,出来高急増 x2.0 / 5日急騰 +17.0% / 新高値圏,3,2026-06-26 23:03,True
JNJ,Johnson & Johnson,US,254.66000366210938,3.99,11.5,1.18,10966569,9268442,0.0,5日急騰 +11.5% / 新高値圏,2,2026-06-26 23:03,False
NVO,Novo Nordisk A/S,US,48.06999969482422,0.9,11.3,1.16,15916979,13752794,0.0,5日急騰 +11.3% / 新高値圏,2,2026-06-26 23:03,True
LCID,"Lucid Group, Inc.",US,5.920000076293945,15.63,10.45,0.92,13690903,14813985,-40.56,5日急騰 +10.4% / 単日急騰 +15.6%,2,2026-06-26 23:03,True
LLY,Eli Lilly and Company,US,1208.1199951171875,7.13,9.97,1.15,3939574,3437053,0.0,単日急騰 +7.1% / 新高値圏,2,2026-06-26 23:03,True
MRNA,"Moderna, Inc.",US,67.2699966430664,12.59,5.18,1.16,9619233,8324748,0.0,単日急騰 +12.6% / 新高値圏,2,2026-06-26 23:03,True
TMO,Thermo Fisher Scientific Inc,US,513.030029296875,1.44,10.42,1.09,2601871,2390537,-3.41,5日急騰 +10.4%,1,2026-06-26 23:03,True
VRTX,Vertex Pharmaceuticals Incorpor,US,491.3399963378906,2.32,8.79,1.44,2395946,1668006,0.0,新高値圏,1,2026-06-26 23:03,False
2413.T,M3 INC,JP,1766.5,1.29,7.88,0.85,4263880,5021510,0.0,新高値圏,1,2026-06-26 23:03,True
AFRM,"Affirm Holdings, Inc.",US,79.48999786376953,3.44,7.54,0.97,4658536,4812199,0.0,新高値圏,1,2026-06-26 23:03,True
DDOG,"Datadog, Inc.",US,239.77000427246094,8.52,7.52,0.73,4434098,6045969,-13.59,単日急騰 +8.5%,1,2026-06-26 23:03,True
SNOW,Snowflake Inc.,US,248.9600067138672,9.65,7.18,0.99,9141489,9267382,-11.14,単日急騰 +9.6%,1,2026-06-26 23:03,True
UNH,UnitedHealth Group Incorporated,US,427.8900146484375,2.97,6.72,0.88,6436109,7345562,0.0,新高値圏,1,2026-06-26 23:03,False
AMGN,Amgen Inc.,US,358.3299865722656,1.56,6.14,0.79,2522617,3186829,0.0,新高値圏,1,2026-06-26 23:03,False
2801.T,KIKKOMAN CORP,JP,1633.5,-0.18,6.07,0.8,4053380,5071305,-0.18,新高値圏,1,2026-06-26 23:03,True
XYZ,"Block, Inc.",US,77.81999969482422,5.05,4.07,1.05,6575411,6284197,0.0,新高値圏,1,2026-06-26 23:03,True
NOW,"ServiceNow, Inc.",US,98.33999633789062,9.85,3.47,0.76,23952053,31539098,-27.62,単日急騰 +9.9%,1,2026-06-26 23:03,True
V,Visa Inc.,US,336.2300109863281,1.73,2.75,1.27,11625392,9123388,0.0,新高値圏,1,2026-06-26 23:03,True
6752.T,PANASONIC HOLDINGS CORP,JP,4540.0,-1.52,2.74,1.14,16149640,14165350,-1.52,新高値圏,1,2026-06-26 23:04,False
7269.T,SUZUKI MOTOR CORP,JP,1963.5,1.39,2.45,1.17,8715700,7434100,-0.51,新高値圏,1,2026-06-26 23:03,True
ABNB,"Airbnb, Inc.",US,145.55999755859375,2.59,2.21,1.03,4124588,4014977,0.0,新高値圏,1,2026-06-26 23:03,True
EA,Electronic Arts Inc.,US,205.25,0.25,1.53,1.0,2262432,2266233,0.0,新高値圏,1,2026-06-26 23:03,True
9983.T,FAST RETAILING CO LTD,JP,84070.0,-0.27,1.17,1.0,954300,954910,-0.27,新高値圏,1,2026-06-26 23:03,True
TTWO,"Take-Two Interactive Software, ",US,238.52999877929688,-0.08,-0.31,1.32,4199411,3178157,-1.69,新高値圏,1,2026-06-26 23:03,True
